rt,trial_type,trial_index,trial_number,time_elapsed,random_id,participant_id,response,stimulus,category,correct_response,naive_theory,concept,is_consistent,response_tf,correct,question_order,file_name,grade,gender,age,major,experiment_topic,technical_difficulties,participant_is_group_member
2983,html-keyboard-response,78,72,340461,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Phases of the moon are caused by changes in illumination.</div>",Astronomy,T,T,Lunar phase,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1698,html-keyboard-response,79,73,342661,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">The moon revolves around the earth.</div>",Astronomy,T,T,Solar system,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
5913,html-keyboard-response,80,74,349077,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Stars are more massive than planets.</div>",Astronomy,T,F,Planet,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
4298,html-keyboard-response,81,75,353877,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Asteroids are more massive than planets.</div>",Astronomy,F,F,Planet,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
3211,html-keyboard-response,82,76,357590,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">The sun produces gravity.</div>",Astronomy,T,F,Star,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
7072,html-keyboard-response,83,77,365165,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">The earth's distance from the sun causes the seasons.</div>",Astronomy,F,T,Season,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1639,html-keyboard-response,84,78,367307,p1f870lr3ad,frog,t,"<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>",Astronomy,T3,T3,AttentionCheck,TRUE,T3,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
4667,html-keyboard-response,85,79,372476,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Planets are more massive than moons.</div>",Astronomy,T,T,Planet,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
4726,html-keyboard-response,86,80,377704,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Phases of the moon are caused by the moon's orbit.</div>",Astronomy,T,F,Lunar phase,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
3405,html-keyboard-response,87,81,381611,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">The sun produces sound.</div>",Astronomy,F,F,Star,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2026,html-keyboard-response,88,82,384139,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">The moon produces light.</div>",Astronomy,F,T,Star,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1692,html-keyboard-response,89,83,386334,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Phases of the moon are caused by clouds.</div>",Astronomy,F,F,Lunar phase,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1983,html-keyboard-response,90,84,388818,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">The sun revolves around the earth.</div>",Astronomy,F,T,Solar system,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
4821,html-keyboard-response,92,85,395616,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Genes that code for eye color can be found in tears.</div>",Genetics,F,T,Expression,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2724,html-keyboard-response,93,86,398842,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Men have more chromosomes than women.</div>",Genetics,F,F,Chromosome,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
4826,html-keyboard-response,94,87,404171,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Genes that code for eye color can be found in the liver.</div>",Genetics,T,F,Expression,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1816,html-keyboard-response,95,88,406489,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Genes that code for eye color can be found in hair.</div>",Genetics,F,F,Expression,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2695,html-keyboard-response,96,89,409685,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Hair color is heritable.</div>",Genetics,T,T,Heritability,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2260,html-keyboard-response,97,90,412447,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Intelligence is heritable.</div>",Genetics,T,F,Heritability,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1743,html-keyboard-response,98,91,414692,p1f870lr3ad,frog,t,"<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>",Genetics,T3,T3,AttentionCheck,TRUE,T3,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2375,html-keyboard-response,99,92,417569,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Viruses can change one's genome.</div>",Genetics,T,F,Mutation,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2284,html-keyboard-response,100,93,420355,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Genes that code for eye color can be found in the eye.</div>",Genetics,T,T,Expression,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1481,html-keyboard-response,101,94,422339,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Sunscreen can change one's genome.</div>",Genetics,F,F,Mutation,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1301,html-keyboard-response,102,95,424142,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Radiation can change one's genome.</div>",Genetics,T,T,Mutation,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2097,html-keyboard-response,103,96,426741,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">A blue-eyed baby must have two blue-eyed parents.</div>",Genetics,F,T,Dominance,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2278,html-keyboard-response,104,97,429521,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Two blue-eyed parents could have a brown-eyed baby.</div>",Genetics,F,F,Dominance,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
3088,html-keyboard-response,105,98,433111,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Humans have more chromosomes than mosquitoes.</div>",Genetics,T,T,Chromosome,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2877,html-keyboard-response,106,99,436490,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Skin cells have more chromosomes than egg cells.</div>",Genetics,T,F,Chromosome,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2215,html-keyboard-response,107,100,439208,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Two brown-eyed parents could have a blue-eyed baby.</div>",Genetics,T,F,Dominance,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2696,html-keyboard-response,108,101,442406,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Immunity to chickenpox is heritable.</div>",Genetics,F,T,Heritability,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2567,html-keyboard-response,109,102,445475,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Two brown-eyed parents could have a brown-eyed baby.</div>",Genetics,T,T,Dominance,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
4719,html-keyboard-response,110,103,450696,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Adults have more chromosomes than children.</div>",Genetics,F,T,Chromosome,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1515,html-keyboard-response,111,104,452713,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Pierced ears are heritable.</div>",Genetics,F,F,Heritability,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1598,html-keyboard-response,112,105,454814,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Exercise can change one's genome.</div>",Genetics,F,T,Mutation,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
5877,html-keyboard-response,114,106,462231,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Constant motion requires constant force.</div>",Mechanics,F,T,Acceleration,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1925,html-keyboard-response,115,107,464659,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Forces can be transferred from one object to another.</div>",Mechanics,F,T,Momentum,FALSE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
4797,html-keyboard-response,116,108,469958,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Bright objects fall through air faster than dark objects.</div>",Mechanics,F,F,Gravity,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1952,html-keyboard-response,117,109,472413,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Energy can be transferred from one object to another.</div>",Mechanics,T,F,Momentum,FALSE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2115,html-keyboard-response,118,110,475031,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Forces can be balanced or unbalanced.</div>",Mechanics,T,F,Force,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
3235,html-keyboard-response,119,111,478769,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Pointy objects fall through air faster than flat objects.</div>",Mechanics,T,F,Gravity,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
3516,html-keyboard-response,120,112,482786,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Constant acceleration requires constant force.</div>",Mechanics,T,T,Acceleration,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1401,html-keyboard-response,121,113,484689,p1f870lr3ad,frog,t,"<div style=""font-size:30pt;"">Press T if you are paying attention. Do not press z or m.</div>",Mechanics,T3,T3,AttentionCheck,TRUE,T3,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2800,html-keyboard-response,122,114,487991,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Forces can be straight or curved.</div>",Mechanics,F,T,Force,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1529,html-keyboard-response,123,115,490023,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Forces can be male or female.</div>",Mechanics,F,F,Force,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
3882,html-keyboard-response,124,116,494408,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">A moving bullet loses weight.</div>",Mechanics,F,F,Velocity,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2418,html-keyboard-response,125,117,497328,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Anvils fall through air faster than feathers.</div>",Mechanics,T,T,Gravity,TRUE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2398,html-keyboard-response,126,118,500229,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Momentum can be transferred from one object to another.</div>",Mechanics,T,T,Momentum,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1331,html-keyboard-response,127,119,502061,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Forces can be strong or weak.</div>",Mechanics,T,T,Force,TRUE,T,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
1947,html-keyboard-response,128,120,504511,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Heavy balls fall through air faster than light balls.</div>",Mechanics,F,T,Gravity,FALSE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
3265,html-keyboard-response,129,121,508278,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">A moving bullet loses height.</div>",Mechanics,T,F,Velocity,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
4821,html-keyboard-response,130,122,513601,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Constant speed requires constant acceleration.</div>",Mechanics,F,F,Acceleration,TRUE,F,TRUE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
2032,html-keyboard-response,131,123,516135,p1f870lr3ad,frog,z,"<div style=""font-size:30pt;"">Color can be transferred from one object to another.</div>",Mechanics,F,F,Momentum,TRUE,T,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
4210,html-keyboard-response,132,124,520847,p1f870lr3ad,frog,m,"<div style=""font-size:30pt;"">Constant force can yield constant rest.</div>",Mechanics,T,F,Acceleration,FALSE,F,FALSE,NA,/Users/martincz/GitHub/COGS119/group_wi26_naive_theories/analysis/../data/raw_data/p1f870lr3ad_1772139911965.csv,4th Year,Female,22,Cognitive Science,Testing people's knowledge ,Nope,FALSE
